Hiperparametros,epocas,lotes,train_f1,test_f1,train_accuracy,test_accuracy
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9877666234970093,0.9719999432563782,0.987766683101654,0.972000002861023
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.9904165863990784,0.9728999137878418,0.9904166460037231,0.9728999733924866
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.9872832894325256,0.9716999530792236,0.9872833490371704,0.9717000126838684
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9802666306495667,0.9714999198913574,0.9802666902542114,0.9714999794960022
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9900665879249573,0.973599910736084,0.990066647529602,0.9735999703407288
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.99073326587677,0.9729999303817749,0.9907333254814148,0.9729999899864197
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9860832691192627,0.9738999605178833,0.9860833287239075,0.9739000201225281
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9496333003044128,0.9470999240875244,0.9496333599090576,0.9470999836921692
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9482832551002502,0.9461999535560608,0.948283314704895,0.9462000131607056
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9473832845687866,0.943899929523468,0.9473833441734314,0.9438999891281128
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.9442332983016968,0.9418999552726746,0.9442333579063416,0.9419000148773193
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.9470999240875244,0.9434999227523804,0.9470999836921692,0.9434999823570251
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9519832730293274,0.9508999586105347,0.9519833326339722,0.9509000182151794
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9463999271392822,0.94569993019104,0.946399986743927,0.9456999897956848
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.9500166177749634,0.9496999382972717,0.9500166773796082,0.9496999979019165
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9477332830429077,0.9470999240875244,0.9477333426475525,0.9470999836921692
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9901499152183533,0.9763999581336975,0.990149974822998,0.9764000177383423
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9931166172027588,0.9773999452590942,0.9931166768074036,0.977400004863739
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9928832650184631,0.9759999513626099,0.9928833246231079,0.9760000109672546
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.9929999113082886,0.9757999181747437,0.9929999709129333,0.9757999777793884
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.9863332509994507,0.9758999347686768,0.9863333106040955,0.9758999943733215
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9948832988739014,0.9782999157905579,0.9948833584785461,0.9782999753952026
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9964332580566406,0.9768999814987183,0.9964333176612854,0.9768999814987183
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.994316577911377,0.9767999649047852,0.9943166375160217,0.9768000245094299
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9938333034515381,0.9771998524665833,0.9938333630561829,0.9771999716758728
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9565332531929016,0.9521999359130859,0.9565333127975464,0.9521999955177307
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9552165865898132,0.9521999359130859,0.955216646194458,0.9521999955177307
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9536166191101074,0.9493999481201172,0.9536166787147522,0.949400007724762
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.95416659116745,0.9528999328613281,0.9541666507720947,0.9528999924659729
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.9556666016578674,0.9560999274253845,0.9556666612625122,0.9560999870300293
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9533166289329529,0.9516999125480652,0.9533166885375977,0.95169997215271
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9571332931518555,0.953999936580658,0.9571333527565002,0.9539999961853027
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.95538330078125,0.9542999267578125,0.9553833603858948,0.9542999863624573
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9569332599639893,0.953999936580658,0.956933319568634,0.9539999961853027
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9970666170120239,0.978399932384491,0.9970666766166687,0.9783999919891357
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9965165853500366,0.979699969291687,0.9965166449546814,0.9797000288963318
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9923166036605835,0.9776999354362488,0.9923166632652283,0.9776999950408936
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.9961665868759155,0.977899968624115,0.9961666464805603,0.9779000282287598
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.9946832656860352,0.9786999225616455,0.9946833252906799,0.9786999821662903
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9959999322891235,0.9802999496459961,0.9959999918937683,0.9803000092506409
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9965332746505737,0.9805999398231506,0.9965333342552185,0.9805999994277954
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.9973165988922119,0.981499969959259,0.9973166584968567,0.9815000295639038
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9933165907859802,0.9792999625205994,0.993316650390625,0.9793000221252441
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9612666368484497,0.9571999311447144,0.9612666964530945,0.9571999907493591
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9608832597732544,0.9569999575614929,0.9608833193778992,0.9570000171661377
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",28,20,0.9569332599639893,0.9567999243736267,0.956933319568634,0.9567999839782715
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",28,20,0.9620499610900879,0.9589999914169312,0.9620500206947327,0.9589999914169312
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",28,20,0.961283266544342,0.9582999348640442,0.9612833261489868,0.958299994468689
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",28,20,0.9577999114990234,0.9548999667167664,0.9577999711036682,0.9549000263214111
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",28,20,0.9634499549865723,0.9598999619483948,0.963450014591217,0.9599000215530396
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",28,20,0.9608999490737915,0.9602999687194824,0.9609000086784363,0.9603000283241272
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",28,20,0.9615666270256042,0.9576999545097351,0.961566686630249,0.9577000141143799
